gene_id	gene_biotype	gene_name	species
ENSMUSG00000078430	unprocessed_pseudogene	Gm10936	mouse
ENSMUSG00000069516	protein_coding	Lyz2	mouse
ENSMUSG00000069515	protein_coding	Lyz1	mouse
ENSMUSG00000055531	protein_coding	Cpsf6	mouse
ENSMUSG00000112728	lincRNA	Gm48903	mouse
ENSMUSG00000112796	lincRNA	Gm40770	mouse
ENSMUSG00000095826	processed_pseudogene	Gm9002	mouse
ENSMUSG00000112344	lincRNA	Gm32141	mouse
ENSMUSG00000112399	lincRNA	Gm32235	mouse
ENSMUSG00000112081	processed_pseudogene	Gm9004	mouse
ENSMUSG00000043800	transcribed_processed_pseudogene	Kifc5c-ps	mouse
ENSMUSG00000112476	lincRNA	Gm32365	mouse
ENSMUSG00000020183	protein_coding	Cpm	mouse
ENSMUSG00000096357	snRNA	Gm25709	mouse
ENSMUSG00000020184	protein_coding	Mdm2	mouse
ENSMUSG00000060181	protein_coding	Slc35e3	mouse
ENSMUSG00000052798	protein_coding	Nup107	mouse
ENSMUSG00000112525	processed_pseudogene	Gm47899	mouse
ENSMUSG00000052681	protein_coding	Rap1b	mouse
ENSMUSG00000112711	lincRNA	Gm32552	mouse
ENSMUSG00000112458	lincRNA	Gm40773	mouse
ENSMUSG00000112500	lincRNA	4933411E08Rik	mouse
ENSMUSG00000102896	TEC	Gm37852	mouse
ENSMUSG00000112470	lincRNA	5330439M10Rik	mouse
ENSMUSG00000020212	protein_coding	Mdm1	mouse
ENSMUSG00000112684	antisense	Gm47958	mouse
ENSMUSG00000074695	protein_coding	Il22	mouse
ENSMUSG00000112002	processed_pseudogene	Gm9585	mouse
ENSMUSG00000112216	protein_coding	Gm32717	mouse
ENSMUSG00000112135	processed_pseudogene	Gm9029	mouse
ENSMUSG00000112614	processed_pseudogene	Gm9030	mouse
ENSMUSG00000112252	protein_coding	Gm32802	mouse
ENSMUSG00000112561	processed_pseudogene	Gm9035	mouse
ENSMUSG00000090461	protein_coding	Iltifb	mouse
ENSMUSG00000112814	protein_coding	Gm9040	mouse
ENSMUSG00000112419	protein_coding	Gm9044	mouse
ENSMUSG00000112027	protein_coding	Gm9045	mouse
ENSMUSG00000112781	protein_coding	Gm9046	mouse
ENSMUSG00000112495	protein_coding	Gm9048	mouse
ENSMUSG00000112919	protein_coding	Gm9049	mouse
ENSMUSG00000055170	protein_coding	Ifng	mouse
ENSMUSG00000111913	TEC	Gm49751	mouse
ENSMUSG00000112230	lincRNA	Ifngas1	mouse
ENSMUSG00000112029	lincRNA	Gm33337	mouse
ENSMUSG00000112535	lincRNA	Gm47425	mouse
ENSMUSG00000112198	lincRNA	Gm4065	mouse
ENSMUSG00000112616	TEC	Gm47434	mouse
ENSMUSG00000028630	protein_coding	Dyrk2	mouse
ENSMUSG00000104443	TEC	4932442E05Rik	mouse
ENSMUSG00000112402	TEC	Gm10744	mouse
ENSMUSG00000098162	processed_pseudogene	Gm26976	mouse
ENSMUSG00000112854	lincRNA	Gm38403	mouse
ENSMUSG00000112540	lincRNA	Gm47461	mouse
ENSMUSG00000112778	lincRNA	Gm33677	mouse
ENSMUSG00000112683	processed_pseudogene	Gm18904	mouse
ENSMUSG00000100681	lincRNA	1700064J06Rik	mouse
ENSMUSG00000112609	lincRNA	Gm47480	mouse
ENSMUSG00000112161	lincRNA	Gm34045	mouse
ENSMUSG00000020114	protein_coding	Cand1	mouse
ENSMUSG00000112155	lincRNA	4930477N07Rik	mouse
ENSMUSG00000112199	processed_pseudogene	Gm19090	mouse
ENSMUSG00000111972	TEC	Gm40778	mouse
ENSMUSG00000100558	lincRNA	1700025F24Rik	mouse
ENSMUSG00000085454	antisense	Grip1os3	mouse
ENSMUSG00000085592	antisense	Gm16321	mouse
ENSMUSG00000034813	protein_coding	Grip1	mouse
ENSMUSG00000112741	TEC	Gm47341	mouse
ENSMUSG00000112287	TEC	Gm47024	mouse
ENSMUSG00000112243	TEC	Gm47342	mouse
ENSMUSG00000112555	antisense	Gm47027	mouse
ENSMUSG00000112106	TEC	Gm47026	mouse
ENSMUSG00000084764	antisense	Grip1os2	mouse
ENSMUSG00000085418	antisense	Grip1os1	mouse
ENSMUSG00000020228	protein_coding	Helb	mouse
ENSMUSG00000020227	protein_coding	Irak3	mouse
ENSMUSG00000112894	antisense	Gm47009	mouse
ENSMUSG00000020225	protein_coding	Tmbim4	mouse
ENSMUSG00000020224	protein_coding	Llph	mouse
ENSMUSG00000112322	TEC	Gm48115	mouse
ENSMUSG00000112672	processed_pseudogene	Gm48118	mouse
ENSMUSG00000102382	TEC	Gm38141	mouse
ENSMUSG00000056758	protein_coding	Hmga2	mouse
ENSMUSG00000034764	antisense	1700006J14Rik	mouse
ENSMUSG00000090191	antisense	9230105E05Rik	mouse
ENSMUSG00000076448	miRNA	Mir763	mouse
ENSMUSG00000088924	snoRNA	Gm24298	mouse
ENSMUSG00000112716	lincRNA	4930471E19Rik	mouse
ENSMUSG00000103213	TEC	Gm38289	mouse
ENSMUSG00000103017	TEC	Gm37505	mouse
ENSMUSG00000112757	TEC	Gm10743	mouse
ENSMUSG00000111907	lincRNA	Gm48202	mouse
ENSMUSG00000044544	lincRNA	4921513I03Rik	mouse
ENSMUSG00000051236	protein_coding	Msrb3	mouse
ENSMUSG00000086444	antisense	Gm15961	mouse
ENSMUSG00000087480	antisense	Gm15910	mouse
ENSMUSG00000086522	bidirectional_promoter_lncRNA	Gm4473	mouse
ENSMUSG00000048661	protein_coding	Lemd3	mouse
ENSMUSG00000082936	processed_pseudogene	Gm16166	mouse
ENSMUSG00000093030	miRNA	Gm23632	mouse
ENSMUSG00000112192	lincRNA	Gm48341	mouse
ENSMUSG00000020218	protein_coding	Wif1	mouse
ENSMUSG00000112780	lincRNA	Gm48410	mouse
ENSMUSG00000112431	TEC	Gm10741	mouse
ENSMUSG00000112415	TEC	Gm48426	mouse
ENSMUSG00000112846	lincRNA	4930432O09Rik	mouse
ENSMUSG00000112871	lincRNA	Gm35404	mouse
ENSMUSG00000052302	protein_coding	Tbc1d30	mouse
ENSMUSG00000111940	processed_pseudogene	Gm4478	mouse
ENSMUSG00000112014	antisense	Gm48435	mouse
ENSMUSG00000034707	protein_coding	Gns	mouse
ENSMUSG00000112209	processed_pseudogene	Gm18730	mouse
ENSMUSG00000025795	protein_coding	Rassf3	mouse
ENSMUSG00000112009	sense_intronic	Gm48591	mouse
ENSMUSG00000112539	lincRNA	Gm40787	mouse
ENSMUSG00000111926	lincRNA	Gm46204	mouse
ENSMUSG00000112527	lincRNA	Gm35696	mouse
ENSMUSG00000118419	unprocessed_pseudogene	Gm50454	mouse
ENSMUSG00000020115	protein_coding	Tbk1	mouse
ENSMUSG00000034667	protein_coding	Xpot	mouse
ENSMUSG00000092841	miRNA	Gm24330	mouse
ENSMUSG00000047642	protein_coding	D930020B18Rik	mouse
ENSMUSG00000112526	lincRNA	Gm35865	mouse
ENSMUSG00000053684	protein_coding	BC048403	mouse
ENSMUSG00000020121	protein_coding	Srgap1	mouse
ENSMUSG00000112596	TEC	Gm48804	mouse
ENSMUSG00000112184	processed_pseudogene	Gm48826	mouse
ENSMUSG00000111973	processed_pseudogene	Gm48827	mouse
ENSMUSG00000112815	processed_pseudogene	Gm48828	mouse
ENSMUSG00000034620	protein_coding	Rxylt1	mouse
ENSMUSG00000111952	lincRNA	Gm4489	mouse
ENSMUSG00000098138	processed_pseudogene	Gm9081	mouse
ENSMUSG00000112305	processed_pseudogene	Gm48875	mouse
ENSMUSG00000112774	lincRNA	Gm36041	mouse
ENSMUSG00000112873	antisense	Gm48877	mouse
ENSMUSG00000020123	protein_coding	Avpr1a	mouse
ENSMUSG00000112794	TEC	Gm48878	mouse
ENSMUSG00000112095	lincRNA	A130077B15Rik	mouse
ENSMUSG00000098522	miRNA	Mir6412	mouse
ENSMUSG00000034613	protein_coding	Ppm1h	mouse
ENSMUSG00000099225	miRNA	Mir8104	mouse
ENSMUSG00000112417	TEC	A430028G04Rik	mouse
ENSMUSG00000111957	TEC	Gm47582	mouse
ENSMUSG00000112220	antisense	Gm36208	mouse
ENSMUSG00000112237	transcribed_processed_pseudogene	D630033A02Rik	mouse
ENSMUSG00000065406	miRNA	Mirlet7i	mouse
ENSMUSG00000034602	protein_coding	Mon2	mouse
ENSMUSG00000020124	protein_coding	Usp15	mouse
ENSMUSG00000112879	processed_pseudogene	Gm47726	mouse
ENSMUSG00000112294	bidirectional_promoter_lncRNA	Gm4129	mouse
ENSMUSG00000099088	miRNA	Gm27920	mouse
ENSMUSG00000044071	protein_coding	Tafa2	mouse
ENSMUSG00000084461	snRNA	Gm22958	mouse
ENSMUSG00000112036	TEC	Gm47801	mouse
ENSMUSG00000111945	processed_pseudogene	Gm19169	mouse
ENSMUSG00000112603	processed_pseudogene	Gm18510	mouse
ENSMUSG00000112250	processed_pseudogene	Gm47837	mouse
ENSMUSG00000089619	misc_RNA	Gm23777	mouse
ENSMUSG00000112364	transcribed_processed_pseudogene	4930503E24Rik	mouse
ENSMUSG00000112130	lincRNA	Gm47839	mouse
ENSMUSG00000112542	TEC	Gm47840	mouse
ENSMUSG00000112283	lincRNA	Gm36719	mouse
ENSMUSG00000020102	protein_coding	Slc16a7	mouse
ENSMUSG00000109803	antisense	Gm45604	mouse
ENSMUSG00000111943	TEC	Gm47862	mouse
ENSMUSG00000112100	processed_pseudogene	Gm9102	mouse
ENSMUSG00000020105	protein_coding	Lrig3	mouse
ENSMUSG00000093161	miRNA	Gm22183	mouse
ENSMUSG00000112632	processed_pseudogene	Gm4510	mouse
ENSMUSG00000112387	lincRNA	1700021G15Rik	mouse
ENSMUSG00000112482	lincRNA	1700025K04Rik	mouse
ENSMUSG00000112435	processed_pseudogene	Gm47965	mouse
ENSMUSG00000112208	lincRNA	Gm40797	mouse
ENSMUSG00000098756	miRNA	Mir378d	mouse
ENSMUSG00000111961	lincRNA	Gm47966	mouse
ENSMUSG00000112832	lincRNA	4930484H19Rik	mouse
ENSMUSG00000112492	processed_pseudogene	Gm9111	mouse
ENSMUSG00000089550	snoRNA	Gm24179	mouse
ENSMUSG00000025436	protein_coding	Atp23	mouse
ENSMUSG00000112423	processed_pseudogene	Gm6333	mouse
ENSMUSG00000112035	lincRNA	Gm49335	mouse
ENSMUSG00000112761	lincRNA	Gm47972	mouse
ENSMUSG00000078429	protein_coding	Ctdsp2	mouse
ENSMUSG00000065430	miRNA	Mir26a-2	mouse
ENSMUSG00000072837	miRNA	Mir546	mouse
ENSMUSG00000025432	protein_coding	Avil	mouse
ENSMUSG00000040521	protein_coding	Tsfm	mouse
ENSMUSG00000080115	protein_coding	Eef1akmt3	mouse
ENSMUSG00000006732	protein_coding	Mettl1	mouse
ENSMUSG00000006724	protein_coding	Cyp27b1	mouse
ENSMUSG00000040502	protein_coding	Marchf9	mouse
ENSMUSG00000006728	protein_coding	Cdk4	mouse
ENSMUSG00000006736	protein_coding	Tspan31	mouse
ENSMUSG00000112639	lincRNA	A730063M14Rik	mouse
ENSMUSG00000025422	protein_coding	Agap2	mouse
ENSMUSG00000040462	protein_coding	Os9	mouse
ENSMUSG00000112363	processed_pseudogene	Gm4178	mouse
ENSMUSG00000088672	snRNA	Gm23664	mouse
ENSMUSG00000006731	protein_coding	B4galnt1	mouse
ENSMUSG00000040441	protein_coding	Slc26a10	mouse
ENSMUSG00000019467	protein_coding	Arhgef25	mouse
ENSMUSG00000040415	protein_coding	Dtx3	mouse
ENSMUSG00000097331	lincRNA	F420014N23Rik	mouse
ENSMUSG00000025417	protein_coding	Pip4k2c	mouse
ENSMUSG00000074657	protein_coding	Kif5a	mouse
ENSMUSG00000025410	protein_coding	Dctn2	mouse
ENSMUSG00000025409	protein_coding	Mbd6	mouse
ENSMUSG00000092593	processed_transcript	Gm20492	mouse
ENSMUSG00000092384	processed_transcript	Gm4189	mouse
ENSMUSG00000025408	protein_coding	Ddit3	mouse
ENSMUSG00000116429	protein_coding	Ddit3.1	mouse
ENSMUSG00000040354	protein_coding	Mars1	mouse
ENSMUSG00000098057	processed_pseudogene	Gm6283	mouse
ENSMUSG00000040345	protein_coding	Arhgap9	mouse
ENSMUSG00000025407	protein_coding	Gli1	mouse
ENSMUSG00000112426	antisense	Gm47200	mouse
ENSMUSG00000047492	protein_coding	Inhbe	mouse
ENSMUSG00000025405	protein_coding	Inhbc	mouse
ENSMUSG00000025404	protein_coding	R3hdm2	mouse
ENSMUSG00000089369	snRNA	Gm23819	mouse
ENSMUSG00000040287	protein_coding	Stac3	mouse
ENSMUSG00000040280	protein_coding	Ndufa4l2	mouse
ENSMUSG00000025403	protein_coding	Shmt2	mouse
ENSMUSG00000040258	protein_coding	Nxph4	mouse
ENSMUSG00000040249	protein_coding	Lrp1	mouse
ENSMUSG00000086499	antisense	Gm16217	mouse
ENSMUSG00000112696	processed_pseudogene	Gm48815	mouse
ENSMUSG00000002147	protein_coding	Stat6	mouse
ENSMUSG00000025402	protein_coding	Nab2	mouse
ENSMUSG00000085731	antisense	Gm16229	mouse
ENSMUSG00000040195	protein_coding	Nemp1	mouse
ENSMUSG00000087163	antisense	Gm16230	mouse
ENSMUSG00000025401	protein_coding	Myo1a	mouse
ENSMUSG00000025400	protein_coding	Tac2	mouse
ENSMUSG00000044617	protein_coding	Zbtb39	mouse
ENSMUSG00000058396	protein_coding	Gpr182	mouse
ENSMUSG00000089789	protein_coding	Rdh1	mouse
ENSMUSG00000099009	protein_coding	Rdh16f1	mouse
ENSMUSG00000056148	protein_coding	Rdh9	mouse
ENSMUSG00000069456	protein_coding	Rdh16	mouse
ENSMUSG00000054031	transcribed_unprocessed_pseudogene	Rdh18-ps	mouse
ENSMUSG00000054052	protein_coding	Rdh19	mouse
ENSMUSG00000074639	protein_coding	Rdh16f2	mouse
ENSMUSG00000040134	protein_coding	Rdh7	mouse
ENSMUSG00000040127	protein_coding	Sdr9c7	mouse
ENSMUSG00000085993	processed_pseudogene	Gm15905	mouse
ENSMUSG00000090036	processed_pseudogene	Gm15900	mouse
ENSMUSG00000088687	snoRNA	Gm23996	mouse
ENSMUSG00000112446	processed_pseudogene	Gm47949	mouse
ENSMUSG00000025396	protein_coding	Hsd17b6	mouse
ENSMUSG00000112909	processed_pseudogene	Gm10120	mouse
ENSMUSG00000025395	protein_coding	Prim1	mouse
ENSMUSG00000061315	protein_coding	Naca	mouse
ENSMUSG00000071072	protein_coding	Ptges3	mouse
ENSMUSG00000111947	lincRNA	Gm47438	mouse
ENSMUSG00000025393	protein_coding	Atp5b	mouse
ENSMUSG00000064778	snoRNA	Snord59a	mouse
ENSMUSG00000104755	miRNA	Mir677	mouse
ENSMUSG00000093245	snoRNA	Gm50449	mouse
ENSMUSG00000040054	protein_coding	Baz2a	mouse
ENSMUSG00000040043	protein_coding	Rbms2	mouse
ENSMUSG00000112553	processed_pseudogene	Gm4556	mouse
ENSMUSG00000044005	protein_coding	Gls2	mouse
ENSMUSG00000118550	sense_intronic	AC135859.1	mouse
ENSMUSG00000051346	protein_coding	Spryd4	mouse
ENSMUSG00000025389	protein_coding	Mip	mouse
ENSMUSG00000039994	protein_coding	Timeless	mouse
ENSMUSG00000051716	protein_coding	Apon	mouse
ENSMUSG00000047631	protein_coding	Apof	mouse
ENSMUSG00000040033	protein_coding	Stat2	mouse
ENSMUSG00000025383	protein_coding	Il23a	mouse
ENSMUSG00000064948	snRNA	Gm23241	mouse
ENSMUSG00000005682	protein_coding	Pan2	mouse
ENSMUSG00000025381	protein_coding	Cnpy2	mouse
ENSMUSG00000005683	protein_coding	Cs	mouse
ENSMUSG00000089313	snoRNA	Gm23182	mouse
ENSMUSG00000039914	protein_coding	Coq10a	mouse
ENSMUSG00000014498	protein_coding	Ankrd52	mouse
ENSMUSG00000088393	miRNA	Gm26308	mouse
ENSMUSG00000098701	miRNA	Mir6914	mouse
ENSMUSG00000106600	miRNA	Mir6915	mouse
ENSMUSG00000090761	antisense	Gm17201	mouse
ENSMUSG00000039878	protein_coding	Slc39a5	mouse
ENSMUSG00000025374	protein_coding	Nabp2	mouse
ENSMUSG00000094650	miRNA	Gm25361	mouse
ENSMUSG00000025373	protein_coding	Rnf41	mouse
ENSMUSG00000088151	scaRNA	Gm26347	mouse
ENSMUSG00000098957	miRNA	Mir8105	mouse
ENSMUSG00000025369	protein_coding	Smarcc2	mouse
ENSMUSG00000090841	protein_coding	Myl6	mouse
ENSMUSG00000039824	protein_coding	Myl6b	mouse
ENSMUSG00000025366	protein_coding	Esyt1	mouse
ENSMUSG00000099292	miRNA	Mir6916	mouse
ENSMUSG00000100548	antisense	Gm29585	mouse
ENSMUSG00000039810	protein_coding	Zc3h10	mouse
ENSMUSG00000093674	protein_coding	Rpl41	mouse
ENSMUSG00000112850	processed_pseudogene	Gm9176	mouse
ENSMUSG00000025364	protein_coding	Pa2g4	mouse
ENSMUSG00000105001	miRNA	Gm47275	mouse
ENSMUSG00000018166	protein_coding	Erbb3	mouse
ENSMUSG00000098592	miRNA	Mir6917	mouse
ENSMUSG00000111936	lincRNA	Gm47540	mouse
ENSMUSG00000112068	processed_pseudogene	Gm9182	mouse
ENSMUSG00000025362	protein_coding	Rps26	mouse
ENSMUSG00000002578	protein_coding	Ikzf4	mouse
ENSMUSG00000097372	lincRNA	Gm26876	mouse
ENSMUSG00000049858	protein_coding	Suox	mouse
ENSMUSG00000118400	processed_pseudogene	Gm6336	mouse
ENSMUSG00000000711	protein_coding	Rab5b	mouse
ENSMUSG00000025358	protein_coding	Cdk2	mouse
ENSMUSG00000025359	protein_coding	Pmel	mouse
ENSMUSG00000025357	protein_coding	Dgka	mouse
ENSMUSG00000064030	protein_coding	Pym1	mouse
ENSMUSG00000045055	processed_pseudogene	Rpsa-ps2	mouse
ENSMUSG00000112429	antisense	Gm47093	mouse
ENSMUSG00000025355	protein_coding	Mmp19	mouse
ENSMUSG00000047090	protein_coding	Tmem198b	mouse
ENSMUSG00000025354	protein_coding	Dnajc14	mouse
ENSMUSG00000078427	protein_coding	Sarnp	mouse
ENSMUSG00000025353	protein_coding	Ormdl2	mouse
ENSMUSG00000025352	protein_coding	Gdf11	mouse
ENSMUSG00000025351	protein_coding	Cd63	mouse
ENSMUSG00000025350	protein_coding	Rdh5	mouse
ENSMUSG00000090247	protein_coding	Bloc1s1	mouse
ENSMUSG00000025348	protein_coding	Itga7	mouse
ENSMUSG00000088768	snRNA	Gm25494	mouse
ENSMUSG00000025347	protein_coding	Mettl7b	mouse
ENSMUSG00000097691	lincRNA	9030616G12Rik	mouse
ENSMUSG00000069430	protein_coding	Olfr9	mouse
ENSMUSG00000063374	protein_coding	Olfr763	mouse
ENSMUSG00000107648	protein_coding	Olfr764-ps1	mouse
ENSMUSG00000056853	protein_coding	Olfr765	mouse
ENSMUSG00000107748	protein_coding	Olfr766-ps1	mouse
ENSMUSG00000059762	protein_coding	Olfr767	mouse
ENSMUSG00000050198	protein_coding	Olfr768	mouse
ENSMUSG00000042801	protein_coding	Olfr769	mouse
ENSMUSG00000047868	protein_coding	Olfr770	mouse
ENSMUSG00000061367	protein_coding	Olfr771	mouse
ENSMUSG00000084732	misc_RNA	Gm25807	mouse
ENSMUSG00000107662	protein_coding	Olfr772	mouse
ENSMUSG00000096000	protein_coding	Olfr773	mouse
ENSMUSG00000096229	protein_coding	Olfr774	mouse
ENSMUSG00000096220	protein_coding	Olfr775	mouse
ENSMUSG00000095483	protein_coding	Olfr776	mouse
ENSMUSG00000062914	protein_coding	Olfr777	mouse
ENSMUSG00000107803	unprocessed_pseudogene	Olfr778-ps1	mouse
ENSMUSG00000077280	snoRNA	Gm25764	mouse
ENSMUSG00000044537	polymorphic_pseudogene	Olfr779	mouse
ENSMUSG00000049573	protein_coding	Olfr780	mouse
ENSMUSG00000095138	protein_coding	Olfr781	mouse
ENSMUSG00000095075	protein_coding	Olfr782	mouse
ENSMUSG00000107790	unprocessed_pseudogene	Olfr783-ps1	mouse
ENSMUSG00000094347	protein_coding	Olfr784	mouse
ENSMUSG00000111732	protein_coding	Olfr785	mouse
ENSMUSG00000095696	protein_coding	Olfr786	mouse
ENSMUSG00000096497	protein_coding	Olfr787	mouse
ENSMUSG00000049217	protein_coding	Olfr788	mouse
ENSMUSG00000111273	protein_coding	Olfr789	mouse
ENSMUSG00000044025	protein_coding	Olfr790	mouse
ENSMUSG00000047626	protein_coding	Olfr791	mouse
ENSMUSG00000094496	protein_coding	Olfr792	mouse
ENSMUSG00000107615	unprocessed_pseudogene	Olfr793-ps1	mouse
ENSMUSG00000044293	protein_coding	Olfr794	mouse
ENSMUSG00000107555	unprocessed_pseudogene	Olfr795-ps1	mouse
ENSMUSG00000076964	miRNA	Gm23252	mouse
ENSMUSG00000052012	protein_coding	Olfr796	mouse
ENSMUSG00000107400	unprocessed_pseudogene	Olfr797-ps1	mouse
ENSMUSG00000095002	protein_coding	Olfr798	mouse
ENSMUSG00000094734	protein_coding	Olfr799	mouse
ENSMUSG00000108114	protein_coding	Olfr800	mouse
ENSMUSG00000058513	protein_coding	Olfr801	mouse
ENSMUSG00000093866	protein_coding	Olfr802	mouse
ENSMUSG00000046041	protein_coding	Olfr803	mouse
ENSMUSG00000088147	snoRNA	Gm24717	mouse
ENSMUSG00000095401	protein_coding	Olfr804	mouse
ENSMUSG00000096858	protein_coding	Olfr805	mouse
ENSMUSG00000094702	miRNA	Gm24485	mouse
ENSMUSG00000071065	protein_coding	Olfr806	mouse
ENSMUSG00000050478	protein_coding	Olfr807	mouse
ENSMUSG00000049894	protein_coding	Olfr808	mouse
ENSMUSG00000050251	protein_coding	Olfr809	mouse
ENSMUSG00000069421	protein_coding	Olfr810	mouse
ENSMUSG00000063173	protein_coding	Olfr811	mouse
ENSMUSG00000049052	protein_coding	Olfr812	mouse
ENSMUSG00000052818	protein_coding	Olfr813	mouse
ENSMUSG00000059134	protein_coding	Olfr814	mouse
ENSMUSG00000061961	protein_coding	Olfr815	mouse
ENSMUSG00000063715	protein_coding	Olfr816	mouse
ENSMUSG00000107399	unprocessed_pseudogene	AC134333.1	mouse
ENSMUSG00000058071	protein_coding	Olfr818	mouse
ENSMUSG00000094295	protein_coding	Olfr819	mouse
ENSMUSG00000095608	protein_coding	Olfr247	mouse
ENSMUSG00000094632	protein_coding	Gm10310	mouse
ENSMUSG00000107423	unprocessed_pseudogene	Gm43977	mouse
ENSMUSG00000048745	protein_coding	Olfr820	mouse
ENSMUSG00000044897	protein_coding	Olfr821	mouse
ENSMUSG00000058251	protein_coding	Olfr822	mouse
ENSMUSG00000108253	unprocessed_pseudogene	Olfr1542-ps1	mouse
ENSMUSG00000096747	protein_coding	Olfr823	mouse
ENSMUSG00000098216	processed_pseudogene	Gm5181	mouse
ENSMUSG00000095804	protein_coding	Olfr824	mouse
ENSMUSG00000108134	processed_pseudogene	Gm9560	mouse
ENSMUSG00000058084	protein_coding	Olfr825	mouse
ENSMUSG00000112688	processed_pseudogene	Gm48514	mouse
ENSMUSG00000059862	protein_coding	Olfr826	mouse
ENSMUSG00000045559	protein_coding	Olfr827	mouse
ENSMUSG00000048015	protein_coding	Neurod4	mouse
ENSMUSG00000034833	protein_coding	Tespa1	mouse
ENSMUSG00000070601	protein_coding	Vmn2r84	mouse
ENSMUSG00000040540	processed_pseudogene	Ctdsp2-ps	mouse
ENSMUSG00000092048	protein_coding	Vmn2r85	mouse
ENSMUSG00000092162	protein_coding	Vmn2r86	mouse
ENSMUSG00000112712	processed_pseudogene	Gm18755	mouse
ENSMUSG00000091511	protein_coding	Vmn2r87	mouse
ENSMUSG00000112195	processed_pseudogene	Gm35405	mouse
ENSMUSG00000112742	lincRNA	Gm31793	mouse
ENSMUSG00000096766	snRNA	Gm23793	mouse
ENSMUSG00000093816	miRNA	Gm26445	mouse
ENSMUSG00000096755	processed_pseudogene	Ftl1-ps2	mouse
ENSMUSG00000082286	transcribed_unprocessed_pseudogene	Pisd-ps1	mouse
ENSMUSG00000023764	protein_coding	Sfi1	mouse
ENSMUSG00000087111	antisense	Gm11399	mouse
ENSMUSG00000081208	processed_pseudogene	Gm11400	mouse
ENSMUSG00000020457	protein_coding	Drg1	mouse
ENSMUSG00000086049	antisense	Gm12735	mouse
ENSMUSG00000082658	processed_pseudogene	Fau-ps2	mouse
ENSMUSG00000020454	protein_coding	Eif4enif1	mouse
ENSMUSG00000020453	protein_coding	Patz1	mouse
ENSMUSG00000053263	processed_transcript	Gm12592	mouse
ENSMUSG00000084941	processed_transcript	Gm11944	mouse
ENSMUSG00000034614	protein_coding	Pik3ip1	mouse
ENSMUSG00000020451	protein_coding	Limk2	mouse
ENSMUSG00000087055	sense_intronic	Gm11948	mouse
ENSMUSG00000020448	protein_coding	Rnf185	mouse
ENSMUSG00000034587	processed_transcript	8430429K09Rik	mouse
ENSMUSG00000081059	processed_pseudogene	Gm11945	mouse
ENSMUSG00000088519	snoRNA	Gm24439	mouse
ENSMUSG00000034579	protein_coding	Pla2g3	mouse
ENSMUSG00000034570	protein_coding	Inpp5j	mouse
ENSMUSG00000075702	protein_coding	Selenom	mouse
ENSMUSG00000020439	protein_coding	Smtn	mouse
ENSMUSG00000087291	processed_transcript	Gm11946	mouse
ENSMUSG00000084962	processed_transcript	Gm11947	mouse
ENSMUSG00000084211	processed_pseudogene	Gm11949	mouse
ENSMUSG00000084310	processed_pseudogene	Gm11950	mouse
ENSMUSG00000079889	processed_pseudogene	Gm11951	mouse
ENSMUSG00000056579	protein_coding	Tug1	mouse
ENSMUSG00000099081	misc_RNA	Gm27624	mouse
ENSMUSG00000098265	misc_RNA	Gm27517	mouse
ENSMUSG00000098503	misc_RNA	Gm27937	mouse
ENSMUSG00000098948	misc_RNA	Gm27640	mouse
ENSMUSG00000034543	protein_coding	Morc2a	mouse
ENSMUSG00000088250	snRNA	Gm26393	mouse
ENSMUSG00000083015	processed_pseudogene	Gm16518	mouse
ENSMUSG00000020435	protein_coding	Osbp2	mouse
ENSMUSG00000088352	snoRNA	Gm24013	mouse
ENSMUSG00000084077	processed_pseudogene	Gm11952	mouse
ENSMUSG00000020434	protein_coding	4921536K21Rik	mouse
ENSMUSG00000047205	protein_coding	Dusp18	mouse
ENSMUSG00000048807	protein_coding	Slc35e4	mouse
ENSMUSG00000020432	protein_coding	Tcn2	mouse
ENSMUSG00000034493	protein_coding	4930556J24Rik	mouse
ENSMUSG00000082816	processed_pseudogene	Gm11953	mouse
ENSMUSG00000020430	protein_coding	Pes1	mouse
ENSMUSG00000049721	protein_coding	Gal3st1	mouse
ENSMUSG00000084170	processed_pseudogene	Gm11954	mouse
ENSMUSG00000019368	protein_coding	Sec14l4	mouse
ENSMUSG00000054986	protein_coding	Sec14l3	mouse
ENSMUSG00000004748	protein_coding	Mtfp1	mouse
ENSMUSG00000003585	protein_coding	Sec14l2	mouse
ENSMUSG00000082364	processed_pseudogene	Gm11955	mouse
ENSMUSG00000083838	processed_pseudogene	Gm11957	mouse
ENSMUSG00000003581	protein_coding	Rnf215	mouse
ENSMUSG00000093080	miRNA	Mir3060	mouse
ENSMUSG00000051427	protein_coding	Ccdc157	mouse
ENSMUSG00000002129	protein_coding	Sf3a1	mouse
ENSMUSG00000034412	protein_coding	Tbc1d10a	mouse
ENSMUSG00000020424	protein_coding	Castor1	mouse
ENSMUSG00000084012	processed_pseudogene	Gm11956	mouse
ENSMUSG00000058755	protein_coding	Osm	mouse
ENSMUSG00000034394	protein_coding	Lif	mouse
ENSMUSG00000085559	lincRNA	Gm11959	mouse
ENSMUSG00000085512	lincRNA	Gm11958	mouse
ENSMUSG00000065627	snRNA	Gm24803	mouse
ENSMUSG00000020419	protein_coding	Hormad2	mouse
ENSMUSG00000034354	protein_coding	Mtmr3	mouse
ENSMUSG00000081974	transcribed_processed_pseudogene	Gm11960	mouse
